# Gene Family	demo_Abundance-RPKs
UniRef90_R7NZK0|g__Bacteroides.s__Bacteroides_vulgatus	3.9447731755
UniRef90_A6KZV5	3.9331366765
UniRef90_A6KZV5|g__Bacteroides.s__Bacteroides_dorei	3.9331366765
UniRef90_A6L653	3.9215686275
UniRef90_A6L653|g__Bacteroides.s__Bacteroides_dorei	3.9215686275
UniRef90_C3RGI7	3.9215686275
UniRef90_C3RGI7|g__Bacteroides.s__Bacteroides_dorei	3.9215686275
UniRef90_D4V995	3.9215686275
UniRef90_D4V995|g__Bacteroides.s__Bacteroides_dorei	3.9215686275
UniRef90_I9RE66	3.9215686275
UniRef90_I9RE66|g__Bacteroides.s__Bacteroides_dorei	3.9215686275
UniRef90_Q5LHW2	3.9215686275
UniRef90_Q5LHW2|g__Bacteroides.s__Bacteroides_dorei	3.9215686275
UniRef90_R6HMP1	3.9215686275
UniRef90_R6HMP1|g__Bacteroides.s__Bacteroides_dorei	1.9607843137
UniRef90_R6HMP1|g__Bacteroides.s__Bacteroides_vulgatus	1.9607843137
UniRef90_R7P6A2	3.9215686275
UniRef90_R7P6A2|g__Bacteroides.s__Bacteroides_vulgatus	3.9215686275
UniRef90_A6KXT0	3.9164490862
UniRef90_A6KXT0|g__Bacteroides.s__Bacteroides_dorei	2.1758050479
UniRef90_A6KXT0|g__Bacteroides.s__Bacteroides_vulgatus	1.7406440383
UniRef90_K5ZHS6	3.9123630673
UniRef90_K5ZHS6|g__Bacteroides.s__Bacteroides_dorei	3.9123630673
UniRef90_A6L2N2	3.9062500000
UniRef90_A6L2N2|g__Bacteroides.s__Bacteroides_dorei	3.9062500000
UniRef90_R6IFT7	3.9062500000
UniRef90_R6IFT7|g__Bacteroides.s__Bacteroides_vulgatus	2.6041666667
UniRef90_R6IFT7|g__Bacteroides.s__Bacteroides_dorei	1.3020833333
UniRef90_R7P411	3.9039300834
UniRef90_R7P411|g__Bacteroides.s__Bacteroides_vulgatus	3.9039300834
UniRef90_R6ILE4	3.9018193367
UniRef90_R6ILE4|g__Bacteroides.s__Bacteroides_vulgatus	2.1097046414
UniRef90_R6ILE4|g__Bacteroides.s__Bacteroides_dorei	1.7921146953
UniRef90_R6I0Z6	3.8940809969
UniRef90_R6I0Z6|g__Bacteroides.s__Bacteroides_vulgatus	2.3364485981
UniRef90_R6I0Z6|g__Bacteroides.s__Bacteroides_dorei	1.5576323988
UniRef90_R7NXI7	3.8885689460
UniRef90_R7NXI7|g__Bacteroides.s__Bacteroides_dorei	2.5864856127
UniRef90_R7NXI7|g__Bacteroides.s__Bacteroides_vulgatus	1.3020833333
UniRef90_I9FG12	3.8872691934
UniRef90_I9FG12|g__Bacteroides.s__Bacteroides_dorei	3.8872691934
UniRef90_A6L1I9	3.8759689922
UniRef90_A6L1I9|g__Bacteroides.s__Bacteroides_vulgatus	3.8759689922
UniRef90_A6L6B3	3.8759689922
UniRef90_A6L6B3|g__Bacteroides.s__Bacteroides_vulgatus	3.8759689922
UniRef90_A6L7C2	3.8759689922
UniRef90_A6L7C2|g__Bacteroides.s__Bacteroides_vulgatus	3.8759689922
UniRef90_Q650E0	3.8759689922
UniRef90_Q650E0|g__Bacteroides.s__Bacteroides_vulgatus	3.8759689922
UniRef90_R6HG25	3.8759689922
UniRef90_R6HG25|g__Bacteroides.s__Bacteroides_dorei	3.8759689922
UniRef90_A6KWN2	3.8684719536
UniRef90_A6KWN2|g__Bacteroides.s__Bacteroides_vulgatus	2.5789813024
UniRef90_A6KWN2|g__Bacteroides.s__Bacteroides_dorei	1.2894906512
UniRef90_A6L2H1	3.8647342995
UniRef90_A6L2H1|g__Bacteroides.s__Bacteroides_dorei	2.8985507246
UniRef90_A6L2H1|g__Bacteroides.s__Bacteroides_vulgatus	0.9661835749
UniRef90_A6L7B6	3.8647342995
UniRef90_A6L7B6|g__Bacteroides.s__Bacteroides_dorei	3.8647342995
UniRef90_R5FN87	3.8647342995
UniRef90_R5FN87|g__Bacteroides.s__Bacteroides_dorei	3.8647342995
UniRef90_R7P471	3.8647342995
UniRef90_R7P471|g__Bacteroides.s__Bacteroides_dorei	1.9323671498
UniRef90_R7P471|g__Bacteroides.s__Bacteroides_vulgatus	1.9323671498
UniRef90_A6KWS8	3.8580246914
UniRef90_A6KWS8|g__Bacteroides.s__Bacteroides_vulgatus	2.3148148148
UniRef90_A6KWS8|g__Bacteroides.s__Bacteroides_dorei	1.5432098765
UniRef90_A0A015XPQ3	3.8535645472
UniRef90_A0A015XPQ3|g__Bacteroides.s__Bacteroides_vulgatus	3.8535645472
UniRef90_A6L0V5	3.8535645472
UniRef90_A6L0V5|g__Bacteroides.s__Bacteroides_dorei	1.9267822736
UniRef90_A6L0V5|g__Bacteroides.s__Bacteroides_vulgatus	1.9267822736
UniRef90_A6L4J6	3.8535645472
UniRef90_A6L4J6|g__Bacteroides.s__Bacteroides_dorei	3.8535645472
UniRef90_A6L7N0	3.8535645472
UniRef90_A6L7N0|g__Bacteroides.s__Bacteroides_vulgatus	3.8535645472
UniRef90_C3PVL2	3.8535645472
UniRef90_C3PVL2|g__Bacteroides.s__Bacteroides_dorei	3.8535645472
UniRef90_R6IJA2	3.8535645472
UniRef90_R6IJA2|g__Bacteroides.s__Bacteroides_dorei	3.8535645472
UniRef90_R6HWN1	3.8491147036
UniRef90_R6HWN1|g__Bacteroides.s__Bacteroides_dorei	3.8491147036
UniRef90_R6HU29	3.8491147036
UniRef90_R6HU29|g__Bacteroides.s__Bacteroides_dorei	2.3094688222
UniRef90_R6HU29|g__Bacteroides.s__Bacteroides_vulgatus	1.5396458814
UniRef90_U6RGV5	3.8461538462
UniRef90_U6RGV5|g__Bacteroides.s__Bacteroides_vulgatus	3.8461538462
UniRef90_C3REX8	3.8414085571
UniRef90_C3REX8|g__Bacteroides.s__Bacteroides_dorei	3.8414085571
UniRef90_A6L235	3.8402457757
UniRef90_A6L235|g__Bacteroides.s__Bacteroides_vulgatus	2.3041474654
UniRef90_A6L235|g__Bacteroides.s__Bacteroides_dorei	1.5360983103
UniRef90_A6KXK2	3.8314176245
UniRef90_A6KXK2|g__Bacteroides.s__Bacteroides_dorei	2.5542784163
UniRef90_A6KXK2|g__Bacteroides.s__Bacteroides_vulgatus	1.2771392082
UniRef90_A6L1N1	3.8314176245
UniRef90_A6L1N1|g__Bacteroides.s__Bacteroides_dorei	3.8314176245
UniRef90_A6L528	3.8314176245
UniRef90_A6L528|g__Bacteroides.s__Bacteroides_vulgatus	3.8314176245
UniRef90_G5SN03	3.8314176245
UniRef90_G5SN03|g__Bacteroides.s__Bacteroides_dorei	3.8314176245
UniRef90_I9G2E2	3.8314176245
UniRef90_I9G2E2|g__Bacteroides.s__Bacteroides_dorei	3.8314176245
UniRef90_R6HHF0	3.8314176245
UniRef90_R6HHF0|g__Bacteroides.s__Bacteroides_dorei	2.8735632184
UniRef90_R6HHF0|g__Bacteroides.s__Bacteroides_vulgatus	0.9578544061
UniRef90_R7NWL2	3.8314176245
UniRef90_R7NWL2|g__Bacteroides.s__Bacteroides_vulgatus	3.8314176245
UniRef90_R7NXS7	3.8314176245
UniRef90_R7NXS7|g__Bacteroides.s__Bacteroides_vulgatus	3.8314176245
UniRef90_R7P2C3	3.8314176245
UniRef90_R7P2C3|g__Bacteroides.s__Bacteroides_dorei	2.8735632184
UniRef90_R7P2C3|g__Bacteroides.s__Bacteroides_vulgatus	0.9578544061
UniRef90_A6L1R8	3.8204393505
UniRef90_A6L1R8|g__Bacteroides.s__Bacteroides_dorei	3.8204393505
UniRef90_A6L430	3.8204393505
UniRef90_A6L430|g__Bacteroides.s__Bacteroides_dorei	3.8204393505
UniRef90_D4VC51	3.8204393505
UniRef90_D4VC51|g__Bacteroides.s__Bacteroides_vulgatus	3.8204393505
UniRef90_R6HLW9	3.8204393505
UniRef90_R6HLW9|g__Bacteroides.s__Bacteroides_dorei	3.8204393505
UniRef90_R7NWX0	3.8167938931
UniRef90_R7NWX0|g__Bacteroides.s__Bacteroides_vulgatus	3.8167938931
UniRef90_A6KY57	3.8095238095
UniRef90_A6KY57|g__Bacteroides.s__Bacteroides_vulgatus	3.8095238095
UniRef90_A6L0W8	3.8095238095
UniRef90_A6L0W8|g__Bacteroides.s__Bacteroides_dorei	2.8571428571
UniRef90_A6L0W8|g__Bacteroides.s__Bacteroides_vulgatus	0.9523809524
UniRef90_A6L7B7	3.8095238095
UniRef90_A6L7B7|g__Bacteroides.s__Bacteroides_vulgatus	3.8095238095
UniRef90_C3QUE4	3.8095238095
UniRef90_C3QUE4|g__Bacteroides.s__Bacteroides_dorei	3.8095238095
UniRef90_I8W278	3.8095238095
UniRef90_I8W278|g__Bacteroides.s__Bacteroides_dorei	3.8095238095
UniRef90_I9F988	3.8095238095
UniRef90_I9F988|g__Bacteroides.s__Bacteroides_dorei	3.8095238095
UniRef90_R6D133	3.8095238095
UniRef90_R6D133|g__Bacteroides.s__Bacteroides_vulgatus	3.8095238095
UniRef90_A6KXR3	3.8032704124
UniRef90_A6KXR3|g__Bacteroides.s__Bacteroides_vulgatus	2.4857473557
UniRef90_A6KXR3|g__Bacteroides.s__Bacteroides_dorei	1.3175230567
UniRef90_A6L1Y2	3.8022813688
UniRef90_A6L1Y2|g__Bacteroides.s__Bacteroides_dorei	3.1685678074
UniRef90_A6L1Y2|g__Bacteroides.s__Bacteroides_vulgatus	0.6337135615
UniRef90_A0A015PWK0	3.7986704653
UniRef90_A0A015PWK0|g__Bacteroides.s__Bacteroides_dorei	3.7986704653
UniRef90_I8UT56	3.7986704653
UniRef90_I8UT56|g__Bacteroides.s__Bacteroides_dorei	1.8993352327
UniRef90_I8UT56|g__Bacteroides.s__Bacteroides_vulgatus	1.8993352327
UniRef90_I9F997	3.7986704653
UniRef90_I9F997|g__Bacteroides.s__Bacteroides_dorei	3.7986704653
UniRef90_A6L0W2	3.7932669512
UniRef90_A6L0W2|g__Bacteroides.s__Bacteroides_vulgatus	2.5062656642
UniRef90_A6L0W2|g__Bacteroides.s__Bacteroides_dorei	1.2870012870
UniRef90_A6KXA4	3.7878787879
UniRef90_A6KXA4|g__Bacteroides.s__Bacteroides_dorei	2.2727272727
UniRef90_A6KXA4|g__Bacteroides.s__Bacteroides_vulgatus	1.5151515152
UniRef90_A6L234	3.7878787879
UniRef90_A6L234|g__Bacteroides.s__Bacteroides_vulgatus	3.7878787879
UniRef90_A6L2K5	3.7878787879
UniRef90_A6L2K5|g__Bacteroides.s__Bacteroides_dorei	3.7878787879
UniRef90_A6L4N8	3.7878787879
UniRef90_A6L4N8|g__Bacteroides.s__Bacteroides_dorei	1.8939393939
UniRef90_A6L4N8|g__Bacteroides.s__Bacteroides_vulgatus	1.8939393939
UniRef90_Q650D0	3.7878787879
UniRef90_Q650D0|g__Bacteroides.s__Bacteroides_dorei	3.7878787879
UniRef90_R6HI05	3.7878787879
UniRef90_R6HI05|g__Bacteroides.s__Bacteroides_vulgatus	2.5252525253
UniRef90_R6HI05|g__Bacteroides.s__Bacteroides_dorei	1.2626262626
UniRef90_R6HMB6	3.7878787879
UniRef90_R6HMB6|g__Bacteroides.s__Bacteroides_dorei	3.7878787879
UniRef90_R6IFF3	3.7878787879
UniRef90_R6IFF3|g__Bacteroides.s__Bacteroides_vulgatus	3.7878787879
UniRef90_R7P3V0	3.7878787879
UniRef90_R7P3V0|g__Bacteroides.s__Bacteroides_dorei	1.8939393939
UniRef90_R7P3V0|g__Bacteroides.s__Bacteroides_vulgatus	1.8939393939
UniRef90_R7NYZ8	3.7867026367
UniRef90_R7NYZ8|g__Bacteroides.s__Bacteroides_dorei	2.1306818182
UniRef90_R7NYZ8|g__Bacteroides.s__Bacteroides_vulgatus	1.6560208185
UniRef90_A6KXU4	3.7771482531
UniRef90_A6KXU4|g__Bacteroides.s__Bacteroides_dorei	1.8885741265
UniRef90_A6KXU4|g__Bacteroides.s__Bacteroides_vulgatus	1.8885741265
UniRef90_R5JG85	3.7735849057
UniRef90_R5JG85|g__Bacteroides.s__Bacteroides_dorei	2.5157232704
UniRef90_R5JG85|g__Bacteroides.s__Bacteroides_vulgatus	1.2578616352
UniRef90_A6L7U5	3.7735849057
UniRef90_A6L7U5|g__Bacteroides.s__Bacteroides_vulgatus	3.7735849057
UniRef90_R6IM10	3.7695207324
UniRef90_R6IM10|g__Bacteroides.s__Bacteroides_dorei	3.7695207324
UniRef90_R6IGG7	3.7667488648
UniRef90_R6IGG7|g__Bacteroides.s__Bacteroides_dorei	1.8993352327
UniRef90_R6IGG7|g__Bacteroides.s__Bacteroides_vulgatus	1.8674136321
UniRef90_R7P4R7	3.7664783427
UniRef90_R7P4R7|g__Bacteroides.s__Bacteroides_vulgatus	3.7664783427
UniRef90_R7P3C8	3.7664783427
UniRef90_R7P3C8|g__Bacteroides.s__Bacteroides_dorei	1.8832391714
UniRef90_R7P3C8|g__Bacteroides.s__Bacteroides_vulgatus	1.8832391714
UniRef90_R6I0N8	3.7664783427
UniRef90_R6I0N8|g__Bacteroides.s__Bacteroides_vulgatus	3.7664783427
UniRef90_R7NU10	3.7664783427
UniRef90_R7NU10|g__Bacteroides.s__Bacteroides_vulgatus	3.7664783427
UniRef90_R7P2U3	3.7664783427
UniRef90_R7P2U3|g__Bacteroides.s__Bacteroides_vulgatus	3.7664783427
UniRef90_C3Q4C4	3.7593984962
UniRef90_C3Q4C4|g__Bacteroides.s__Bacteroides_dorei	3.7593984962
UniRef90_R6HVS7	3.7523452158
UniRef90_R6HVS7|g__Bacteroides.s__Bacteroides_dorei	2.5015634772
UniRef90_R6HVS7|g__Bacteroides.s__Bacteroides_vulgatus	1.2507817386
UniRef90_R7P1Z5	3.7523452158
UniRef90_R7P1Z5|g__Bacteroides.s__Bacteroides_vulgatus	2.5015634772
UniRef90_R7P1Z5|g__Bacteroides.s__Bacteroides_dorei	1.2507817386
UniRef90_A6L719	3.7453183521
UniRef90_A6L719|g__Bacteroides.s__Bacteroides_dorei	2.2471910112
UniRef90_A6L719|g__Bacteroides.s__Bacteroides_vulgatus	1.4981273408
UniRef90_A0A015SXD6	3.7453183521
UniRef90_A0A015SXD6|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_A6KX20	3.7453183521
UniRef90_A6KX20|g__Bacteroides.s__Bacteroides_vulgatus	3.7453183521
UniRef90_C3QU91	3.7453183521
UniRef90_C3QU91|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_I8Z9V7	3.7453183521
UniRef90_I8Z9V7|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_I9QNV0	3.7453183521
UniRef90_I9QNV0|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_I9RF94	3.7453183521
UniRef90_I9RF94|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_K6AYF6	3.7453183521
UniRef90_K6AYF6|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_Q64WL3	3.7453183521
UniRef90_Q64WL3|g__Bacteroides.s__Bacteroides_vulgatus	3.7453183521
UniRef90_R6I003	3.7453183521
UniRef90_R6I003|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_R9H526	3.7453183521
UniRef90_R9H526|g__Bacteroides.s__Bacteroides_vulgatus	3.7453183521
UniRef90_R6HG28	3.7369207773
UniRef90_R6HG28|g__Bacteroides.s__Bacteroides_dorei	2.9895366218
UniRef90_R6HG28|g__Bacteroides.s__Bacteroides_vulgatus	0.7473841555
UniRef90_I8WB03	3.7348272642
UniRef90_I8WB03|g__Bacteroides.s__Bacteroides_dorei	3.7348272642
UniRef90_A6KXV9	3.7313432836
UniRef90_A6KXV9|g__Bacteroides.s__Bacteroides_vulgatus	2.4875621891
UniRef90_A6KXV9|g__Bacteroides.s__Bacteroides_dorei	1.2437810945
UniRef90_F0R8Z9	3.7313432836
UniRef90_F0R8Z9|g__Bacteroides.s__Bacteroides_vulgatus	2.4875621891
UniRef90_F0R8Z9|g__Bacteroides.s__Bacteroides_dorei	1.2437810945
UniRef90_I9QX22	3.7313432836
UniRef90_I9QX22|g__Bacteroides.s__Bacteroides_dorei	3.7313432836
UniRef90_R9H5M7	3.7313432836
UniRef90_R9H5M7|g__Bacteroides.s__Bacteroides_vulgatus	3.7313432836
UniRef90_R7NWF0	3.7299612397
UniRef90_R7NWF0|g__Bacteroides.s__Bacteroides_vulgatus	1.8832391714
UniRef90_R7NWF0|g__Bacteroides.s__Bacteroides_dorei	1.8467220683
UniRef90_C3RGP9	3.7273695421
UniRef90_C3RGP9|g__Bacteroides.s__Bacteroides_vulgatus	3.1948881789
UniRef90_C3RGP9|g__Bacteroides.s__Bacteroides_dorei	0.5324813632
UniRef90_A6KWB7	3.7243947858
UniRef90_A6KWB7|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_A6L5C6	3.7243947858
UniRef90_A6L5C6|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_I9RE58	3.7243947858
UniRef90_I9RE58|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_R5UBD2	3.7243947858
UniRef90_R5UBD2|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_R6HL43	3.7243947858
UniRef90_R6HL43|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_R7NWD9	3.7243947858
UniRef90_R7NWD9|g__Bacteroides.s__Bacteroides_vulgatus	3.7243947858
UniRef90_R7NXW7	3.7140204271
UniRef90_R7NXW7|g__Bacteroides.s__Bacteroides_dorei	1.8570102136
UniRef90_R7NXW7|g__Bacteroides.s__Bacteroides_vulgatus	1.8570102136
UniRef90_A6KXG2	3.7053901383
UniRef90_A6KXG2|g__Bacteroides.s__Bacteroides_dorei	2.2172949002
UniRef90_A6KXG2|g__Bacteroides.s__Bacteroides_vulgatus	1.4880952381
UniRef90_R6HTE0	3.7037037037
UniRef90_R6HTE0|g__Bacteroides.s__Bacteroides_dorei	3.0864197531
UniRef90_R6HTE0|g__Bacteroides.s__Bacteroides_vulgatus	0.6172839506
UniRef90_A6KZZ4	3.7037037037
UniRef90_A6KZZ4|g__Bacteroides.s__Bacteroides_vulgatus	2.4691358025
UniRef90_A6KZZ4|g__Bacteroides.s__Bacteroides_dorei	1.2345679012
UniRef90_A6L4T4	3.7037037037
UniRef90_A6L4T4|g__Bacteroides.s__Bacteroides_dorei	1.8518518519
UniRef90_A6L4T4|g__Bacteroides.s__Bacteroides_vulgatus	1.8518518519
UniRef90_A6L553	3.7037037037
UniRef90_A6L553|g__Bacteroides.s__Bacteroides_vulgatus	3.7037037037
UniRef90_D4VDR9	3.7037037037
UniRef90_D4VDR9|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_E5X045	3.7037037037
UniRef90_E5X045|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_I9F4C7	3.7037037037
UniRef90_I9F4C7|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_I9FRU7	3.7037037037
UniRef90_I9FRU7|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_Q64SI2	3.7037037037
UniRef90_Q64SI2|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_R6IG43	3.7037037037
UniRef90_R6IG43|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_R7NPU3	3.7037037037
UniRef90_R7NPU3|g__Bacteroides.s__Bacteroides_vulgatus	2.4691358025
UniRef90_R7NPU3|g__Bacteroides.s__Bacteroides_dorei	1.2345679012
UniRef90_R9H485	3.7037037037
UniRef90_R9H485|g__Bacteroides.s__Bacteroides_vulgatus	3.7037037037
UniRef90_I9QMY3	3.6934441367
UniRef90_I9QMY3|g__Bacteroides.s__Bacteroides_dorei	3.6934441367
UniRef90_I9RCE5	3.6900369004
UniRef90_I9RCE5|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R6HHX5	3.6900369004
UniRef90_R6HHX5|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R6IFA6	3.6900369004
UniRef90_R6IFA6|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R7NYK6	3.6900369004
UniRef90_R7NYK6|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R7NX74	3.6866359447
UniRef90_R7NX74|g__Bacteroides.s__Bacteroides_vulgatus	3.6866359447
UniRef90_R6HLC7	3.6832412523
UniRef90_R6HLC7|g__Bacteroides.s__Bacteroides_dorei	3.6832412523
UniRef90_R6I0P4	3.6832412523
UniRef90_R6I0P4|g__Bacteroides.s__Bacteroides_dorei	3.6832412523
UniRef90_R7P5T5	3.6832412523
UniRef90_R7P5T5|g__Bacteroides.s__Bacteroides_dorei	1.8416206262
UniRef90_R7P5T5|g__Bacteroides.s__Bacteroides_vulgatus	1.8416206262
UniRef90_R9HVX5	3.6832412523
UniRef90_R9HVX5|g__Bacteroides.s__Bacteroides_vulgatus	3.6832412523
UniRef90_A6KZ47	3.6764705882
UniRef90_A6KZ47|g__Bacteroides.s__Bacteroides_dorei	2.4509803922
UniRef90_A6KZ47|g__Bacteroides.s__Bacteroides_vulgatus	1.2254901961
UniRef90_A6L7P5	3.6764705882
UniRef90_A6L7P5|g__Bacteroides.s__Bacteroides_dorei	3.0637254902
UniRef90_A6L7P5|g__Bacteroides.s__Bacteroides_vulgatus	0.6127450980
UniRef90_R6HJ39	3.6764705882
UniRef90_R6HJ39|g__Bacteroides.s__Bacteroides_vulgatus	2.4509803922
UniRef90_R6HJ39|g__Bacteroides.s__Bacteroides_dorei	1.2254901961
UniRef90_R6IGT0	3.6764705882
UniRef90_R6IGT0|g__Bacteroides.s__Bacteroides_dorei	3.6764705882
UniRef90_A6KXS0	3.6694973373
UniRef90_A6KXS0|g__Bacteroides.s__Bacteroides_dorei	1.9212295869
UniRef90_A6KXS0|g__Bacteroides.s__Bacteroides_vulgatus	1.7482677504
UniRef90_D6D2J4	3.6630036630
UniRef90_D6D2J4|g__Bacteroides.s__Bacteroides_vulgatus	3.6630036630
UniRef90_I9R223	3.6630036630
UniRef90_I9R223|g__Bacteroides.s__Bacteroides_dorei	3.6630036630
UniRef90_Q8ABY4	3.6630036630
UniRef90_Q8ABY4|g__Bacteroides.s__Bacteroides_vulgatus	3.6630036630
UniRef90_Q8A8P4	3.6496350365
UniRef90_Q8A8P4|g__Bacteroides.s__Bacteroides_dorei	3.6496350365
UniRef90_A6L0Y6	3.6429872495
UniRef90_A6L0Y6|g__Bacteroides.s__Bacteroides_vulgatus	3.6429872495
UniRef90_D2ET08	3.6429872495
UniRef90_D2ET08|g__Bacteroides.s__Bacteroides_dorei	3.6429872495
UniRef90_R6HM96	3.6429872495
UniRef90_R6HM96|g__Bacteroides.s__Bacteroides_vulgatus	3.6429872495
UniRef90_R6HTU0	3.6429872495
UniRef90_R6HTU0|g__Bacteroides.s__Bacteroides_vulgatus	2.4286581664
UniRef90_R6HTU0|g__Bacteroides.s__Bacteroides_dorei	1.2143290832
UniRef90_R7NZZ8	3.6429872495
UniRef90_R7NZZ8|g__Bacteroides.s__Bacteroides_vulgatus	3.6429872495
UniRef90_R9H4D5	3.6363636364
UniRef90_R9H4D5|g__Bacteroides.s__Bacteroides_vulgatus	3.6363636364
UniRef90_A6L6S9	3.6330608538
UniRef90_A6L6S9|g__Bacteroides.s__Bacteroides_dorei	3.6330608538
UniRef90_I8WTD1	3.6330608538
UniRef90_I8WTD1|g__Bacteroides.s__Bacteroides_vulgatus	3.6330608538
UniRef90_R6IJD7	3.6323394106
UniRef90_R6IJD7|g__Bacteroides.s__Bacteroides_dorei	2.4242424242
UniRef90_R6IJD7|g__Bacteroides.s__Bacteroides_vulgatus	1.2080969864
UniRef90_I9J2P9	3.6231884058
UniRef90_I9J2P9|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6RZC5	3.6231884058
UniRef90_R6RZC5|g__Bacteroides.s__Bacteroides_dorei	1.8115942029
UniRef90_R6RZC5|g__Bacteroides.s__Bacteroides_vulgatus	1.8115942029
UniRef90_A6L0V4	3.6231884058
UniRef90_A6L0V4|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_A6L5J1	3.6231884058
UniRef90_A6L5J1|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_A6L6A7	3.6231884058
UniRef90_A6L6A7|g__Bacteroides.s__Bacteroides_dorei	1.8115942029
UniRef90_A6L6A7|g__Bacteroides.s__Bacteroides_vulgatus	1.8115942029
UniRef90_I8V468	3.6231884058
UniRef90_I8V468|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_Q5L896	3.6231884058
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6HGH0	3.6231884058
UniRef90_R6HGH0|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6HIN3	3.6231884058
UniRef90_R6HIN3|g__Bacteroides.s__Bacteroides_dorei	1.8115942029
UniRef90_R6HIN3|g__Bacteroides.s__Bacteroides_vulgatus	1.8115942029
UniRef90_R6HTR4	3.6231884058
UniRef90_R6HTR4|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_R6Z924	3.6231884058
UniRef90_R6Z924|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_R9H570	3.6231884058
UniRef90_R9H570|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_A6KY18	3.6133694670
UniRef90_A6KY18|g__Bacteroides.s__Bacteroides_dorei	2.7100271003
UniRef90_A6KY18|g__Bacteroides.s__Bacteroides_vulgatus	0.9033423668
UniRef90_I9QRT4	3.6133694670
UniRef90_I9QRT4|g__Bacteroides.s__Bacteroides_dorei	3.6133694670
UniRef90_R5W667	3.6129503299
UniRef90_R5W667|g__Bacteroides.s__Bacteroides_dorei	2.4968789014
UniRef90_R5W667|g__Bacteroides.s__Bacteroides_vulgatus	1.1160714286
UniRef90_I8WC82	3.6101083032
UniRef90_I8WC82|g__Bacteroides.s__Bacteroides_dorei	3.6101083032
UniRef90_A6L6Y6	3.6063884596
UniRef90_A6L6Y6|g__Bacteroides.s__Bacteroides_dorei	3.6063884596
UniRef90_R6HIG3	3.6063127958
UniRef90_R6HIG3|g__Bacteroides.s__Bacteroides_dorei	3.6063127958
UniRef90_A6L585	3.6036036036
UniRef90_A6L585|g__Bacteroides.s__Bacteroides_dorei	3.6036036036
UniRef90_A6L5A0	3.6036036036
UniRef90_A6L5A0|g__Bacteroides.s__Bacteroides_vulgatus	2.7027027027
UniRef90_A6L5A0|g__Bacteroides.s__Bacteroides_dorei	0.9009009009
UniRef90_R9HLN0	3.6036036036
UniRef90_R9HLN0|g__Bacteroides.s__Bacteroides_vulgatus	3.6036036036
UniRef90_R9HN26	3.6036036036
UniRef90_R9HN26|g__Bacteroides.s__Bacteroides_vulgatus	3.6036036036
UniRef90_R7P1N5	3.5997120230
UniRef90_R7P1N5|g__Bacteroides.s__Bacteroides_vulgatus	2.8797696184
UniRef90_R7P1N5|g__Bacteroides.s__Bacteroides_dorei	0.7199424046
UniRef90_R9I335	3.5971223022
UniRef90_R9I335|g__Bacteroides.s__Bacteroides_vulgatus	2.3980815348
UniRef90_R9I335|g__Bacteroides.s__Bacteroides_dorei	1.1990407674
UniRef90_UPI0004697FB6	3.5938903863
UniRef90_UPI0004697FB6|g__Bacteroides.s__Bacteroides_vulgatus	3.5938903863
UniRef90_R6HMP2	3.5895917925
UniRef90_R6HMP2|g__Bacteroides.s__Bacteroides_vulgatus	2.9922202274
UniRef90_R6HMP2|g__Bacteroides.s__Bacteroides_dorei	0.5973715651
UniRef90_A6L793	3.5842293907
